product_id,product_name,brand_id,brand_name,loves_count,rating,reviews,size,variation_type,variation_value,variation_desc,ingredients,price_usd,value_price_usd,sale_price_usd,limited_edition,new,online_only,out_of_stock,sephora_exclusive,highlights,primary_category,secondary_category,tertiary_category,child_count,child_max_price,child_min_price,ingredients_clean
P58930227,Soft Glam Eyeshadow Palette,5746,Anastasia Beverly Hills,329192,4.7068,2858.0,,,,,"['Tempera:', 'Dimethicone, Boron Nitride, Nylon-12, Zinc Stearate, Polymethylsilsesquioxane, Zea Mays (Corn) Starch, Zinc Myristate, Glycerin, Silica, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Caprylyl Glycol, Cyclopentasiloxane, Hydrogenated Lecithin, Isopentyldiol, Lauroyl Lysine, Phenoxyethanol, Polysilicone-11, Tocopherol. May Contain (+/-): Mica, Yellow 5 Lake (Ci 19140), Carmine* (Ci 75470), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Titanium Dioxide (Ci 77891).', 'Glistening:', 'Dimethicone, Synthetic Fluorphlogopite, Boron Nitride, Nylon-12, Octyldodecyl Stearoyl Stearate, Zea Mays (Corn) Starch, Zinc Stearate, Silica, Glycerin, Polymethylsilsesquioxane, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Zinc Myristate, Beeswax/Cera Alba, Caprylyl Glycol, Cyclopentasiloxane, Hydrogenated Lecithin, Isopentyldiol, Lauroyl Lysine, Phenoxyethanol, Polysilicone-11, Sodium Polyacrylate, Theobroma Cacao (Cocoa) Seed Butter, Tin Oxide, Tocopherol. May Contain (+/-): Mica, Bronze Powder (Ci 77400), Iron Oxides (Ci 77491), Titanium Dioxide (Ci 77891).', 'Orange Soda:', 'Boron Nitride, Dimethicone, Nylon-12, Polymethylsilsesquioxane, Zea Mays (Corn) Starch, Zinc Stearate, Silica, Glycerin, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Zinc Myristate, Caprylyl Glycol, Cyclopentasiloxane, Hydrogenated Lecithin, Isopentyldiol, Lauroyl Lysine, Phenoxyethanol, Polysilicone-11, Tocopherol. May Contain (+/-): Mica, Yellow 5 Lake (Ci 19140), Carmine* (Ci 75470), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Titanium Dioxide (Ci 77891).', 'Rose Pink:', 'Dimethicone, Boron Nitride, Nylon-12, Zea Mays (Corn) Starch, Zinc Stearate, Polymethylsilsesquioxane, Zinc Myristate, Silica, Glycerin, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Caprylyl Glycol, Cyclopentasiloxane, Hydrogenated Lecithin, Isopentyldiol, Lauroyl Lysine, Phenoxyethanol, Polysilicone-11, Tin Oxide, Tocopherol. May Contain (+/-): Mica, Carmine* (Ci 75470), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Titanium Dioxide (Ci 77891).', 'Sultry:', 'Aluminum Calcium Sodium Silicate, Silica, Dimethicone, Boron Nitride, Nylon-12, Octyldodecyl Stearoyl Stearate, Zea Mays (Corn) Starch, Zinc Stearate, Glycerin, Stearic Acid, Beeswax/Cera Alba, Caprylyl Glycol, Cyclopentasiloxane, Hydrogenated Lecithin, Isopentyldiol, Lauroyl Lysine, Phenoxyethanol, Polymethylsilsesquioxane, Polysilicone-11, Sodium Polyacrylate, Theobroma Cacao (Cocoa) Seed Butter, Tin Oxide, Tocopherol, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Zinc Myristate. May Contain (+/-): Mica, Carmine* (Ci 75470), Aluminum Powder (Ci 77000), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Titanium Dioxide (Ci 77891).', 'Bronze:', 'Synthetic Fluorphlogopite, Aluminum Calcium Sodium Silicate, Alumina, Dimethicone, Calcium Aluminum Borosilicate, Glycerin, Beeswax/Cera Alba, Boron Nitride, Caprylyl Glycol, Cyclopentasiloxane, Hydrogenated Lecithin, Isopentyldiol, Lauroyl Lysine, Nylon-12, Octyldodecyl Stearoyl Stearate, Phenoxyethanol, Polymethylsilsesquioxane, Polysilicone-11, Quartz, Silica, Sodium Polyacrylate, Theobroma Cacao (Cocoa) Seed Butter, Tin Oxide, Tocopherol, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Zea Mays (Corn) Starch, Zinc Myristate, Zinc Stearate. May Contain (+/-): Mica, Iron Oxide (Ci 77491), Titanium Dioxide (Ci 77891).', 'Mulberry:', 'Dimethicone, Boron Nitride, Nylon-12, Silica, Polymethylsilsesquioxane, Zea Mays (Corn) Starch, Zinc Stearate, Glycerin, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Zinc Myristate, Caprylyl Glycol, Cyclopentasiloxane, Hydrogenated Lecithin, Isopentyldiol, Lauroyl Lysine, Phenoxyethanol, Polysilicone-11, Tocopherol. May Contain (+/-): Mica, Carmine* (Ci 75470), Ultramarines (Ci 77007), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Manganese Violet (Ci 77742), Titanium Dioxide (Ci 77891).', 'Dusty Rose:', 'Dimethicone, Boron Nitride, Nylon-12, Polymethylsilsesquioxane, Zea Mays (Corn) Starch, Zinc Stearate, Cyclopentasiloxane, Silica, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Zinc Myristate, Glycerin, Caprylyl Glycol, Hydrogenated Lecithin, Isopentyldiol, Lauroyl Lysine, Phenoxyethanol, Polysilicone-11, Tocopherol. May Contain (+/-): Mica, Carmine* (Ci 75470), Ultramarines (Ci 77007), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Manganese Violet (Ci 77742), Titanium Dioxide (Ci 77891).', 'Fairy:', 'Dimethicone, Boron Nitride, Nylon-12, Zinc Stearate, Polymethylsilsesquioxane, Zea Mays (Corn) Starch, Cyclopentasiloxane, Glycerin, Silica, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Zinc Myristate, Caprylyl Glycol, Hydrogenated Lecithin, Isopentyldiol, Lauroyl Lysine, Phenoxyethanol, Polysilicone-11, Tin Oxide, Tocopherol. May Contain (+/-): Mica, Carmine* (Ci 75470), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Titanium Dioxide (Ci 77891).', 'Burnt Orange Matte:', 'Dimethicone, Boron Nitride, Nylon-12, Zea Mays (Corn) Starch, Zinc Stearate, Polymethylsilsesquioxane, Zinc Myristate, Glycerin, Silica, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Caprylyl Glycol, Cyclopentasiloxane, Hydrogenated Lecithin, Isopentyldiol, Lauroyl Lysine, Phenoxyethanol, Polysilicone-11, Tocopherol. May Contain (+/-): Mica, Yellow 5 Lake (Ci 19140), Carmine* (Ci 75470), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Titanium Dioxide (Ci 77891).', 'Sienna:', 'Dimethicone, Boron Nitride, Nylon-12, Zea Mays (Corn) Starch, Zinc Stearate, Cyclopentasiloxane, Glycerin, Polymethylsilsesquioxane, Silica, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Zinc Myristate, Caprylyl Glycol, Hydrogenated Lecithin, Isopentyldiol, Lauroyl Lysine, Phenoxyethanol, Polysilicone-11, Tocopherol. May Contain (+/-): Mica, Yellow 5 Lake (Ci 19140), Carmine* (Ci 75470), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Titanium Dioxide (Ci 77891).', 'Rustic:', 'Dimethicone, Boron Nitride, Nylon-12, Zinc Stearate, Polymethylsilsesquioxane, Zea Mays (Corn) Starch, Zinc Myristate, Glycerin, Silica, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Mineral Oil/Paraffinum Liquidum, Caprylyl Glycol, Cyclopentasiloxane, Hydrogenated Lecithin, Isopentyldiol, Lauroyl Lysine, Phenoxyethanol, Polysilicone-11, Tocopherol. May Contain (+/-): Mica, Yellow 5 Lake (Ci 19140), Carmine* (Ci 75470), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Titanium Dioxide (Ci 77891).', 'Cyprus Umber:', 'Boron Nitride, Dimethicone, Nylon-12, Polymethylsilsesquioxane, Zea Mays (Corn) Starch, Zinc Stearate, Zinc Myristate, Glycerin, Silica, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Caprylyl Glycol, Cyclopentasiloxane, Hydrogenated Lecithin, Isopentyldiol, Lauroyl Lysine, Phenoxyethanol, Polysilicone-11, Tocopherol. May Contain (+/-): Mica, Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Titanium Dioxide (Ci 77891).', 'Noir:', 'Dimethicone, Boron Nitride, Nylon-12, Zinc Stearate, Silica, Glycerin, Polymethylsilsesquioxane, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Zea Mays (Corn) Starch, Zinc Myristate, Caprylyl Glycol, Cyclopentasiloxane, Hydrogenated Lecithin, Isopentyldiol, Lauroyl Lysine, Phenoxyethanol, Polysilicone-11, Tocopherol. May Contain (+/-): Mica, Carmine* (Ci 75470), Black 2 (Ci 77266), Iron Oxides (Ci 77491, Ci 77499), Titanium Dioxide (Ci 77891).']",45.0,,,False,False,False,False,False,"['Radiant Finish', 'Community Favorite', 'Shimmer Finish', 'Matte Finish', 'Full Coverage']",Makeup,Eye,Eye Palettes,0,,,"['Tempera', 'Dimethicone', 'Boron Nitride', 'Nylon-12', 'Zinc Stearate', 'Polymethylsilsesquioxane', 'Zea Mays (Corn) Starch', 'Zinc Myristate', 'Glycerin', 'Silica', 'Vinyl DimethiconeMethicone Silsesquioxane Crosspolymer', 'Caprylyl Glycol', 'Cyclopentasiloxane', 'Hydrogenated Lecithin', 'Isopentyldiol', 'Lauroyl Lysine', 'Phenoxyethanol', 'Polysilicone-11', 'Tocopherol. May Contain (-) Mica', 'Yellow 5 Lake (Ci 19140)', 'Carmine (Ci 75470)', 'Iron Oxides (Ci 77491', 'Ci 77492', 'Ci 77499)', 'Titanium Dioxide (Ci 77891).', 'Glistening', 'Dimethicone', 'Synthetic Fluorphlogopite', 'Boron Nitride', 'Nylon-12', 'Octyldodecyl Stearoyl Stearate', 'Zea Mays (Corn) Starch', 'Zinc Stearate', 'Silica', 'Glycerin', 'Polymethylsilsesquioxane', 'Vinyl DimethiconeMethicone Silsesquioxane Crosspolymer', 'Zinc Myristate', 'BeeswaxCera Alba', 'Caprylyl Glycol', 'Cyclopentasiloxane', 'Hydrogenated Lecithin', 'Isopentyldiol', 'Lauroyl Lysine', 'Phenoxyethanol', 'Polysilicone-11', 'Sodium Polyacrylate', 'Theobroma Cacao (Cocoa) Seed Butter', 'Tin Oxide', 'Tocopherol. May Contain (-) Mica', 'Bronze Powder (Ci 77400)', 'Iron Oxides (Ci 77491)', 'Titanium Dioxide (Ci 77891).', 'Orange Soda', 'Boron Nitride', 'Dimethicone', 'Nylon-12', 'Polymethylsilsesquioxane', 'Zea Mays (Corn) Starch', 'Zinc Stearate', 'Silica', 'Glycerin', 'Vinyl DimethiconeMethicone Silsesquioxane Crosspolymer', 'Zinc Myristate', 'Caprylyl Glycol', 'Cyclopentasiloxane', 'Hydrogenated Lecithin', 'Isopentyldiol', 'Lauroyl Lysine', 'Phenoxyethanol', 'Polysilicone-11', 'Tocopherol. May Contain (-) Mica', 'Yellow 5 Lake (Ci 19140)', 'Carmine (Ci 75470)', 'Iron Oxides (Ci 77491', 'Ci 77492', 'Ci 77499)', 'Titanium Dioxide (Ci 77891).', 'Rose Pink', 'Dimethicone', 'Boron Nitride', 'Nylon-12', 'Zea Mays (Corn) Starch', 'Zinc Stearate', 'Polymethylsilsesquioxane', 'Zinc Myristate', 'Silica', 'Glycerin', 'Vinyl DimethiconeMethicone Silsesquioxane Crosspolymer', 'Caprylyl Glycol', 'Cyclopentasiloxane', 'Hydrogenated Lecithin', 'Isopentyldiol', 'Lauroyl Lysine', 'Phenoxyethanol', 'Polysilicone-11', 'Tin Oxide', 'Tocopherol. May Contain (-) Mica', 'Carmine (Ci 75470)', 'Iron Oxides (Ci 77491', 'Ci 77492', 'Ci 77499)', 'Titanium Dioxide (Ci 77891).', 'Sultry', 'Aluminum Calcium Sodium Silicate', 'Silica', 'Dimethicone', 'Boron Nitride', 'Nylon-12', 'Octyldodecyl Stearoyl Stearate', 'Zea Mays (Corn) Starch', 'Zinc Stearate', 'Glycerin', 'Stearic Acid', 'BeeswaxCera Alba', 'Caprylyl Glycol', 'Cyclopentasiloxane', 'Hydrogenated Lecithin', 'Isopentyldiol', 'Lauroyl Lysine', 'Phenoxyethanol', 'Polymethylsilsesquioxane', 'Polysilicone-11', 'Sodium Polyacrylate', 'Theobroma Cacao (Cocoa) Seed Butter', 'Tin Oxide', 'Tocopherol', 'Vinyl DimethiconeMethicone Silsesquioxane Crosspolymer', 'Zinc Myristate. May Contain (-) Mica', 'Carmine (Ci 75470)', 'Aluminum Powder (Ci 77000)', 'Iron Oxides (Ci 77491', 'Ci 77492', 'Ci 77499)', 'Titanium Dioxide (Ci 77891).', 'Bronze', 'Synthetic Fluorphlogopite', 'Aluminum Calcium Sodium Silicate', 'Alumina', 'Dimethicone', 'Calcium Aluminum Borosilicate', 'Glycerin', 'BeeswaxCera Alba', 'Boron Nitride', 'Caprylyl Glycol', 'Cyclopentasiloxane', 'Hydrogenated Lecithin', 'Isopentyldiol', 'Lauroyl Lysine', 'Nylon-12', 'Octyldodecyl Stearoyl Stearate', 'Phenoxyethanol', 'Polymethylsilsesquioxane', 'Polysilicone-11', 'Quartz', 'Silica', 'Sodium Polyacrylate', 'Theobroma Cacao (Cocoa) Seed Butter', 'Tin Oxide', 'Tocopherol', 'Vinyl DimethiconeMethicone Silsesquioxane Crosspolymer', 'Zea Mays (Corn) Starch', 'Zinc Myristate', 'Zinc Stearate. May Contain (-) Mica', 'Iron Oxide (Ci 77491)', 'Titanium Dioxide (Ci 77891).', 'Mulberry', 'Dimethicone', 'Boron Nitride', 'Nylon-12', 'Silica', 'Polymethylsilsesquioxane', 'Zea Mays (Corn) Starch', 'Zinc Stearate', 'Glycerin', 'Vinyl DimethiconeMethicone Silsesquioxane Crosspolymer', 'Zinc Myristate', 'Caprylyl Glycol', 'Cyclopentasiloxane', 'Hydrogenated Lecithin', 'Isopentyldiol', 'Lauroyl Lysine', 'Phenoxyethanol', 'Polysilicone-11', 'Tocopherol. May Contain (-) Mica', 'Carmine (Ci 75470)', 'Ultramarines (Ci 77007)', 'Iron Oxides (Ci 77491', 'Ci 77492', 'Ci 77499)', 'Manganese Violet (Ci 77742)', 'Titanium Dioxide (Ci 77891).', 'Dusty Rose', 'Dimethicone', 'Boron Nitride', 'Nylon-12', 'Polymethylsilsesquioxane', 'Zea Mays (Corn) Starch', 'Zinc Stearate', 'Cyclopentasiloxane', 'Silica', 'Vinyl DimethiconeMethicone Silsesquioxane Crosspolymer', 'Zinc Myristate', 'Glycerin', 'Caprylyl Glycol', 'Hydrogenated Lecithin', 'Isopentyldiol', 'Lauroyl Lysine', 'Phenoxyethanol', 'Polysilicone-11', 'Tocopherol. May Contain (-) Mica', 'Carmine (Ci 75470)', 'Ultramarines (Ci 77007)', 'Iron Oxides (Ci 77491', 'Ci 77492', 'Ci 77499)', 'Manganese Violet (Ci 77742)', 'Titanium Dioxide (Ci 77891).', 'Fairy', 'Dimethicone', 'Boron Nitride', 'Nylon-12', 'Zinc Stearate', 'Polymethylsilsesquioxane', 'Zea Mays (Corn) Starch', 'Cyclopentasiloxane', 'Glycerin', 'Silica', 'Vinyl DimethiconeMethicone Silsesquioxane Crosspolymer', 'Zinc Myristate', 'Caprylyl Glycol', 'Hydrogenated Lecithin', 'Isopentyldiol', 'Lauroyl Lysine', 'Phenoxyethanol', 'Polysilicone-11', 'Tin Oxide', 'Tocopherol. May Contain (-) Mica', 'Carmine (Ci 75470)', 'Iron Oxides (Ci 77491', 'Ci 77492', 'Ci 77499)', 'Titanium Dioxide (Ci 77891).', 'Burnt Orange Matte', 'Dimethicone', 'Boron Nitride', 'Nylon-12', 'Zea Mays (Corn) Starch', 'Zinc Stearate', 'Polymethylsilsesquioxane', 'Zinc Myristate', 'Glycerin', 'Silica', 'Vinyl DimethiconeMethicone Silsesquioxane Crosspolymer', 'Caprylyl Glycol', 'Cyclopentasiloxane', 'Hydrogenated Lecithin', 'Isopentyldiol', 'Lauroyl Lysine', 'Phenoxyethanol', 'Polysilicone-11', 'Tocopherol. May Contain (-) Mica', 'Yellow 5 Lake (Ci 19140)', 'Carmine (Ci 75470)', 'Iron Oxides (Ci 77491', 'Ci 77492', 'Ci 77499)', 'Titanium Dioxide (Ci 77891).', 'Sienna', 'Dimethicone', 'Boron Nitride', 'Nylon-12', 'Zea Mays (Corn) Starch', 'Zinc Stearate', 'Cyclopentasiloxane', 'Glycerin', 'Polymethylsilsesquioxane', 'Silica', 'Vinyl DimethiconeMethicone Silsesquioxane Crosspolymer', 'Zinc Myristate', 'Caprylyl Glycol', 'Hydrogenated Lecithin', 'Isopentyldiol', 'Lauroyl Lysine', 'Phenoxyethanol', 'Polysilicone-11', 'Tocopherol. May Contain (-) Mica', 'Yellow 5 Lake (Ci 19140)', 'Carmine (Ci 75470)', 'Iron Oxides (Ci 77491', 'Ci 77492', 'Ci 77499)', 'Titanium Dioxide (Ci 77891).', 'Rustic', 'Dimethicone', 'Boron Nitride', 'Nylon-12', 'Zinc Stearate', 'Polymethylsilsesquioxane', 'Zea Mays (Corn) Starch', 'Zinc Myristate', 'Glycerin', 'Silica', 'Vinyl DimethiconeMethicone Silsesquioxane Crosspolymer', 'Mineral OilParaffinum Liquidum', 'Caprylyl Glycol', 'Cyclopentasiloxane', 'Hydrogenated Lecithin', 'Isopentyldiol', 'Lauroyl Lysine', 'Phenoxyethanol', 'Polysilicone-11', 'Tocopherol. May Contain (-) Mica', 'Yellow 5 Lake (Ci 19140)', 'Carmine (Ci 75470)', 'Iron Oxides (Ci 77491', 'Ci 77492', 'Ci 77499)', 'Titanium Dioxide (Ci 77891).', 'Cyprus Umber', 'Boron Nitride', 'Dimethicone', 'Nylon-12', 'Polymethylsilsesquioxane', 'Zea Mays (Corn) Starch', 'Zinc Stearate', 'Zinc Myristate', 'Glycerin', 'Silica', 'Vinyl DimethiconeMethicone Silsesquioxane Crosspolymer', 'Caprylyl Glycol', 'Cyclopentasiloxane', 'Hydrogenated Lecithin', 'Isopentyldiol', 'Lauroyl Lysine', 'Phenoxyethanol', 'Polysilicone-11', 'Tocopherol. May Contain (-) Mica', 'Iron Oxides (Ci 77491', 'Ci 77492', 'Ci 77499)', 'Titanium Dioxide (Ci 77891).', 'Noir', 'Dimethicone', 'Boron Nitride', 'Nylon-12', 'Zinc Stearate', 'Silica', 'Glycerin', 'Polymethylsilsesquioxane', 'Vinyl DimethiconeMethicone Silsesquioxane Crosspolymer', 'Zea Mays (Corn) Starch', 'Zinc Myristate', 'Caprylyl Glycol', 'Cyclopentasiloxane', 'Hydrogenated Lecithin', 'Isopentyldiol', 'Lauroyl Lysine', 'Phenoxyethanol', 'Polysilicone-11', 'Tocopherol. May Contain (-) Mica', 'Carmine (Ci 75470)', 'Black 2 (Ci 77266)', 'Iron Oxides (Ci 77491', 'Ci 77499)', 'Titanium Dioxide (Ci 77891).']"
P404827,Brow Definer 3-in-1 Triangle Tip,5746,Anastasia Beverly Hills,231041,4.0746,4127.0,,Color,Ash Brown,for grey hair with cool/ash undertones,,26.0,,,False,False,False,False,False,"['Natural Finish', 'Good for: Volume', 'Stick Formula', 'Community Favorite']",Makeup,Eye,Eyebrow,11,26.0,26.0,['nan']
P404830,Lip Gloss,5746,Anastasia Beverly Hills,228646,4.4551,1672.0,0.16 oz/ 4.73 mL,Color,Kristen,cool desert sand,"['Polybutene, Triisodecyl Trimellitate, Mineral Oil/Paraffinum Liquidum/Huile Minerale, Mica, Disteardimonium Hectorite, Bis-Diglyceryl Polyacyladipate-2, Limnanthes Alba Seed Oil, Octyldodecanol, Silica Dimethyl Silylate, Propylene Carbonate, Ethylhexyl Palmitate, Propylparaben, Tocopheryl Acetate, Fragrance/Parfum, May Contain/Peut Contenir: (+/-) Red 6 (Ci 15850), Yellow 5 Lake (Ci 19140), Blue 1 Lake (Ci 42090), Red 22 Lake (Ci 45380), Red 27 Lake (Ci 45410), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Titanium Dioxide (Ci 77891).']",16.0,,,False,False,False,False,False,,Makeup,Lip,Lip Gloss,9,16.0,16.0,"['Polybutene', 'Triisodecyl Trimellitate', 'Mineral OilParaffinum LiquidumHuile Minerale', 'Mica', 'Disteardimonium Hectorite', 'Bis-Diglyceryl Polyacyladipate-2', 'Limnanthes Alba Seed Oil', 'Octyldodecanol', 'Silica Dimethyl Silylate', 'Propylene Carbonate', 'Ethylhexyl Palmitate', 'Propylparaben', 'Tocopheryl Acetate', 'FragranceParfum', 'May ContainPeut Contenir (-) Red 6 (Ci 15850)', 'Yellow 5 Lake (Ci 19140)', 'Blue 1 Lake (Ci 42090)', 'Red 22 Lake (Ci 45380)', 'Red 27 Lake (Ci 45410)', 'Iron Oxides (Ci 77491', 'Ci 77492', 'Ci 77499)', 'Titanium Dioxide (Ci 77891).']"
P69304,Strong Hold Clear Brow Gel,5746,Anastasia Beverly Hills,209498,4.4206,4826.0,0.26 oz/ 7.85 ml,Color,Clear,colorless,"['Water/Eau/Aqua, Alcohol Denat., Vp/Va Copolymer, Propylene Glycol, Carbomer, Glycerin, Aminomethyl Propanol, Hydrolyzed Glycosaminoglycans, Butylene Glycol, Chamomilla Recutita (Matricaria) Flower Extract, Sodium Hyaluronate, Tetrasodium Edta, Phenoxyethanol, Methylparaben, Propylparaben.']",22.0,,,False,False,False,False,False,"['Vegan', 'Hyaluronic Acid', 'Community Favorite', 'Long-wearing', 'Strong Hold']",Makeup,Eye,Eyebrow,1,9.0,9.0,"['Water', 'Alcohol Denat.', 'VpVa Copolymer', 'Propylene Glycol', 'Carbomer', 'Glycerin', 'Aminomethyl Propanol', 'Hydrolyzed Glycosaminoglycans', 'Butylene Glycol', 'Chamomilla Recutita (Matricaria) Flower Extract', 'Sodium Hyaluronate', 'Tetrasodium Edta', 'Phenoxyethanol', 'Methylparaben', 'Propylparaben.']"
P69300,Ombre Effect Long Wearing Brow Powder Duo,5746,Anastasia Beverly Hills,187062,4.695,5086.0,0.03 oz/ 2 x 0.8 g,Color,Medium Brown,taupe based brown,"['Talc, Boron Nitride, Nylon-12, Ethylhexyl Palmitate, Magnesium Myristate, Zinc Stearate, Silica, Methicone, Sodium Dehydroacetate, Ascorbyl Palmitate, Tocopherol, Methylparaben, Propylparaben, Butylparaben,  May Contain/Peut Contenir: Iron Oxides (CI 77499, CI 77492, CI 77491), Titanium Dioxide (CI 77891), Ultramarines (CI 77007).']",23.0,,,False,False,False,False,False,"['Natural Finish', 'Pressed Powder Formula', 'Vegan', 'Fragrance Free', 'Community Favorite']",Makeup,Eye,Eyebrow,10,23.0,23.0,"['Talc', 'Boron Nitride', 'Nylon-12', 'Ethylhexyl Palmitate', 'Magnesium Myristate', 'Zinc Stearate', 'Silica', 'Methicone', 'Sodium Dehydroacetate', 'Ascorbyl Palmitate', 'Tocopherol', 'Methylparaben', 'Propylparaben', 'Butylparaben', ' May ContainPeut Contenir Iron Oxides (CI 77499', 'CI 77492', 'CI 77491)', 'Titanium Dioxide (CI 77891)', 'Ultramarines (CI 77007).']"
P468341,Brow Freeze Extreme Hold Laminated-Look Sculpting Wax,5746,Anastasia Beverly Hills,178195,3.9071,2293.0,0.28 oz/ 8 g,Color,Clear,translucent/clear,"['Water (Aqua) Ceteareth-30, D-Sorbitol, Propanediol, Glycerin, Phenoxyethanol Propylene Glycol, Ethylhexylglycerin, Citric Acid, Potassium Sorbate.']",23.0,,,False,False,False,False,False,"['Natural Finish', 'Vegan', 'Oil Free', 'Best for Oily, Combo, Normal Skin']",Makeup,Eye,Eyebrow,0,,,"['Water Ceteareth-30', 'D-Sorbitol', 'Propanediol', 'Glycerin', 'Phenoxyethanol Propylene Glycol', 'Ethylhexylglycerin', 'Citric Acid', 'Potassium Sorbate.']"
P384059,Brush 12 Precision Brow Brush for Pomades & Gels,5746,Anastasia Beverly Hills,158547,4.7427,1551.0,,,,,,18.0,,,False,False,False,False,False,,Makeup,Brushes & Applicators,Eye Brushes,0,,,['nan']
P454751,Mini Strong Hold Clear Brow Gel,5746,Anastasia Beverly Hills,111380,4.1889,90.0,0.085 fl oz/ 2.5ml,Color,Clear,colorless,"['Water/Eau/Aqua, Alcohol Denat., Vp/Va Copolymer, Propylene Glycol, Carbomer, Glycerin, Aminomethyl Propanol, Hydrolyzed Glycosaminoglycans, Butylene Glycol, Chamomilla Recutita (Matricaria) Flower Extract, Sodium Hyaluronate, Tetrasodium Edta, Phenoxyethanol, Methylparaben, Propylparaben.']",9.0,,,False,False,False,False,False,"['Vegan', 'Hyaluronic Acid', 'Community Favorite', 'Long-wearing', 'Strong Hold']",Makeup,Eye,Eyebrow,0,,,"['Water', 'Alcohol Denat.', 'VpVa Copolymer', 'Propylene Glycol', 'Carbomer', 'Glycerin', 'Aminomethyl Propanol', 'Hydrolyzed Glycosaminoglycans', 'Butylene Glycol', 'Chamomilla Recutita (Matricaria) Flower Extract', 'Sodium Hyaluronate', 'Tetrasodium Edta', 'Phenoxyethanol', 'Methylparaben', 'Propylparaben.']"
P69517,Brush 7B Precision Brow Brush for Powders,5746,Anastasia Beverly Hills,105734,4.6818,1122.0,,,,,,18.0,,,False,False,False,False,False,,Makeup,Brushes & Applicators,Eye Brushes,0,,,['nan']
P410504,Stick Foundation,5746,Anastasia Beverly Hills,95974,3.4315,1868.0,0.32 oz/ 9.1 g,Color,Banana,highlight pale yellow,"['Phenyl Trimethicone, Dimethicone, Isononyl Isononanoate, Silica, Bis-Diglyceryl Polyacyladipate-2, Ozokerite, Polymethyl Methacrylate, Triisodecyl Trimellitate, Polyethylene, Microcrystalline Wax/Cera Microcristallina, Euphorbia Cerifera (Candelilla) Wax/Candelilla Cera, Kaolin, Ethylhexyl Palmitate, Isopropyl Myristate, Isostearic Acid, Lecithin, Limnanthes Alba (Meadowfoam) Seed Oil, Polyglyceryl-3 Polyricinoleate, Polyhydroxystearic Acid, Simmondsia Chinensis (Jojoba) Seed Oil, Sodium Magnesium Silver Phosphate, Tocopheryl Acetate. May Contain (+/-): Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Titanium Dioxide (Ci 77891).']",25.0,,,False,False,False,False,False,,Makeup,Face,Foundation,3,25.0,25.0,"['Phenyl Trimethicone', 'Dimethicone', 'Isononyl Isononanoate', 'Silica', 'Bis-Diglyceryl Polyacyladipate-2', 'Ozokerite', 'Polymethyl Methacrylate', 'Triisodecyl Trimellitate', 'Polyethylene', 'Microcrystalline WaxCera Microcristallina', 'Euphorbia Cerifera (Candelilla) WaxCandelilla Cera', 'Kaolin', 'Ethylhexyl Palmitate', 'Isopropyl Myristate', 'Isostearic Acid', 'Lecithin', 'Limnanthes Alba (Meadowfoam) Seed Oil', 'Polyglyceryl-3 Polyricinoleate', 'Polyhydroxystearic Acid', 'Simmondsia Chinensis (Jojoba) Seed Oil', 'Sodium Magnesium Silver Phosphate', 'Tocopheryl Acetate. May Contain (-) Iron Oxides (Ci 77491', 'Ci 77492', 'Ci 77499)', 'Titanium Dioxide (Ci 77891).']"
